review_id,sentences_ids,sentences_texts,sentences_opinions
1726427,id_1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi positive <sep> ceviche mix (special) positive <sep> crab dumplings positive <sep> assorted sashimi positive <sep> sushi positive <sep> rolls positive <sep> sake positive <sep> banana tempura positive
1131595,id_0,This place is incredibly tiny.,place negative
1615322,id_3,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.,dishes negative
1275154,id_8,Try the lobster teriyaki and the rose special roll.,lobster teriyaki positive <sep> rose special roll positive
Y#4,id_3,The Seafood Dynamite is also otherworldly.,Seafood Dynamite positive
565344,id_1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,food positive <sep> place positive
626269,id_0,Faan is sooo good.,Faan positive
430342,id_5,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",garden positive <sep> food positive
1269216,id_3,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,bagels positive
746254,id_0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,waiter negative
1041457,id_4,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,Edamame pureed positive
578016,id_0,I have never had cheescake like this.,cheescake positive
507755,id_2,Finally a reliable Chinese restaurant!,Chinese restaurant positive
470488,id_5,"The fish was adequate, but inexpertly sliced.",fish negative
1661043,id_4,Decor is charming.,Decor positive
1649025,id_1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",jelly fish positive <sep> drunken chicken positive <sep> soupy dumplings positive <sep> stir fry blue crab positive
1655504,id_2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",bruschettas positive <sep> paninis positive <sep> tramezzinis positive
397331,id_1,"While their kitchen food is delicious, their Sushi is out of this world.",kitchen food positive <sep> Sushi positive
1471273,id_3,Prices too high for this cramped and unappealing resturant.,resturant negative
717570,id_5,The staff there is very attentive and down to earth.,staff positive
BFC#9,id_10,"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer.","""salt encrusted shrimp"" appetizer negative"
1125006,id_3,My wife had the fried shrimp which are huge and loved it.,fried shrimp positive
TR#5,id_2,The food tasted very good.,food positive
1661757,id_0,What a great place.,place positive
1642666,id_1,We thought that this place is using too much of MSG cooking in the foods.,foods negative
1398844,id_4,Service is not what one would expect from a joint in this price category.,Service negative
1289424,id_3,The server was really cool and served us our food and drinks with a smile.,server positive
378848,id_3,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",blond wood decor positive <sep> premium sake positive <sep> service positive
720620,id_8,Big Wong is a great place to eat and fill your stomach.,Big Wong positive
NP#10,id_2,"Great food, amazing service, this place is a class act.",food positive <sep> service positive <sep> place positive
1340075,id_0,Big Wong gets big Ups for a fine establishment.,Big Wong positive
BHD#6,id_1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,hot dogs positive
FF#10,id_11,"I wish I could like this place more, and I wish someone would retrain the staff.",place negative <sep> staff negative
BFC#9,id_5,The menu is fairly simple without much descriptions.,menu neutral
1577714,id_3,"Quite frankly, this is some of the worst sushi I have ever tried.",sushi negative
1221938,id_3,Downstairs lounge is always a good attraction,Downstairs lounge positive
470488,id_0,The worst excuse for Japanese food I've ever encountered.,Japanese food negative
1710746,id_4,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers negative
1609375,id_1,"We love the food, drinks, and atmosphere!",food positive <sep> drinks positive <sep> atmosphere positive
475298,id_0,"Good, fast service.",service positive
1300636,id_3,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",pizza positive <sep> santa fe chopped salad positive <sep> fish and chips positive
1074868,id_3,"In the evening, this place attracted a well dressed, with it, NY crowd.",crowd positive
1671113,id_0,I have been to Casimir over 5 times and I have always had a great time there.,Casimir positive
TR#2,id_7,"oh speaking of bathroom , the mens bathroom was disgusting.",mens bathroom negative
Z#5,id_2,Great food!,food positive
BG#6,id_0,Best Indian Restaurant in the City,Indian Restaurant positive
Y#9,id_2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",rolls positive <sep> triple color and norwegetan rolls positive
TM#6,id_5,"Even though the place is not beautiful, the food speaks for itself.",place negative <sep> food positive
1718513,id_3,"THe back garden sitting area is very pleasant, where you can see their personal herb garden.",back garden sitting area positive
1460715,id_1,Service was quick.,Service positive
397331,id_0,Mizu is the Japenese find in Grammercy.,Mizu positive
709294,id_5,Staff is very accomodating.,Staff positive
746254,id_2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",waiter negative
615180,id_1,"The food was not fresh, the sauces were bland and very oily.",food negative <sep> sauces negative
BFC#9,id_7,"Not much of a selection of bottled beer either, we went with Brahma.",selection of bottled beer negative
FF#10,id_8,"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).",waitress negative
735448,id_1,"whoever the jazz duo was, they were on POINT.",jazz duo positive
507755,id_0,"Have eaten at Ginger House several times, and it's always good.",Ginger House positive
TFS#8,id_0,"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",The Four Seasons negative
1543345,id_1,Who has room for Cheesesticks with the best pizza in NYC!,pizza positive
720418,id_1,The owner truly caters to all your needs.,owner positive
1730127,id_0,You cannot go wrong with this place.,place positive
512294,id_1,"If you are looking for a good quality, cheap eats - this is the place.",eats positive
513521,id_0,Great bagels made the old-fashioned way.,bagels positive
1055910,id_3,Service- friendly and attentive.,Service positive
496132,id_3,The food is excellent!,food positive
ADLT#6,id_2,"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.",food positive <sep> service positive <sep> maitre-D negative
1398844,id_2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",tables negative <sep> menu neutral <sep> wine list negative
P#9,id_8,"Also, I personally wasn't a fan of the portobello and asparagus mole.",portobello and asparagus mole negative
757762,id_5,There is no excuse for such lousy service!,service negative
1726427,id_3,Definitely a great spot for a nice occasion or date.,spot positive
1572033,id_0,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",vegetarian dishes negative <sep> non-veg selections positive
490565,id_4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",martini positive <sep> Vanilla Shanty positive <sep> setting positive <sep> music positive
BHD#4,id_2,"Though it's been crowded most times I've gone here, Bark always delivers on their food.",food positive <sep> Bark neutral
1367358,id_3,"Ambience is delightful, service impeccable.",Ambience positive <sep> service positive
1728733,id_6,I thanked my friend who recommended me this restaurant and will certainly recommend it to others.,restaurant positive
DBG#7,id_7,Easily the worst stir-fried squid I've ever tasted.,stir-fried squid negative
709294,id_3,"The portion sizes here are huge, and the sushi is good.",portion positive <sep> sushi positive
